section,, AIC_NS, AIC_S16, relative_likelihood_S16, rank
4483,4508,1799.088494,ND,ND,628
2180,2189,133.110342,ND,ND,629
1220,1232,477.062258,ND,ND,630
4164,4176,810.37817,ND,ND,631
644,660,159.709876,ND,ND,632
3332,3350,311.569244,ND,ND,633
6276,6292,879.144272,ND,ND,634
4092,4364,16577.076984,ND,ND,635
6020,6039,462.111048,ND,ND,636
2436,2459,459.196052,ND,ND,637
3076,3103,932.46627,ND,ND,638
6532,6566,2588.229112,ND,ND,639
5120,5288,8940.624802,ND,ND,640
7994,8360,30042.018638,ND,ND,641
3973,3985,494.382002,ND,ND,642
8196,8236,3088.040398,ND,ND,643
6661,6679,1488.028702,ND,ND,644
5765,5786,558.059888,ND,ND,645
2115,2198,4139.221704,ND,ND,646
5957,5982,968.657826,ND,ND,647
1093,1117,1408.13083,ND,ND,648
5061,5090,1106.552722,ND,ND,649
10757,10782,1033.9104499999999,ND,ND,650
3010,3138,5962.88294,ND,ND,651
1285,1316,647.49589,ND,ND,652
11013,11045,2918.46764,ND,ND,653
4549,4584,1977.135726,ND,ND,654
2879,3109,11904.580178,ND,ND,655
2054,2064,103.824482,ND,ND,656
4678,4685,156.38114,ND,ND,657
774,785,136.332628,ND,ND,658
7110,7128,852.866376,ND,ND,659
645,693,1318.660218,ND,ND,660
6662,6678,1015.4024,ND,ND,661
6918,6944,1011.823304,ND,ND,662
10374,10400,2012.916204,ND,ND,663
6599,6613,203.178988,ND,ND,664
6663,6677,884.63775,ND,ND,665
8903,8911,475.030416,ND,ND,666
10055,10064,193.30607,ND,ND,667
6407,6430,881.756096,ND,ND,668
9863,9893,1279.032504,ND,ND,669
2247,2279,2213.31247,ND,ND,670
11143,11179,3170.593632,ND,ND,671
4871,4902,1095.67616,ND,ND,672
8840,8853,345.856094,ND,ND,673
3655,3696,1807.10168,ND,ND,674
10951,10993,2101.717962,ND,ND,675
6536,6547,259.91610000000003,ND,ND,676
3910,3989,5523.539846,ND,ND,677
2184,2199,399.733042,ND,ND,678
5832,5847,399.413152,ND,ND,679
6920,6941,640.066422,ND,ND,680
7426,7639,24753.471336,ND,ND,681
1158,1244,6814.896408,ND,ND,682
4925,5300,18824.62872,ND,ND,683
2248,2275,1925.715374,ND,ND,684
6407,6467,2408.026638,ND,ND,685
8003,8190,14411.14656,ND,ND,686
3272,3310,1075.82965,ND,ND,687
6728,6770,1725.701368,ND,ND,688
9097,9109,225.626736,ND,ND,689
1225,1233,190.2539,ND,ND,690
1673,1682,133.628208,ND,ND,691
2825,2834,334.603346,ND,ND,692
9993,10000,241.587536,ND,ND,693
1929,1940,126.177586,ND,ND,694
9993,10001,261.45189400000004,ND,ND,695
3977,3992,759.441998,ND,ND,696
265,282,341.383518,ND,ND,697
7241,7263,529.90343,ND,ND,698
3273,3300,580.613038,ND,ND,699
4873,4901,914.023562,ND,ND,700
841,873,824.833194,ND,ND,701
1737,1775,1972.757668,ND,ND,702
11073,11373,17473.019604,ND,ND,703
6857,6899,2990.066764,ND,ND,704
10825,10868,935.65892,ND,ND,705
6090,6100,661.75852,ND,ND,706
10953,10993,2051.831928,ND,ND,707
3530,3544,320.146522,ND,ND,708
6154,6172,602.570478,ND,ND,709
5384,5466,2801.11671,ND,ND,710
2634,2652,322.657478,ND,ND,711
11018,11045,2409.830526,ND,ND,712
10698,10727,3149.137104,ND,ND,713
714,750,899.5606,ND,ND,714
9610,9643,1584.829496,ND,ND,715
5770,5809,2347.687086,ND,ND,716
6283,6297,442.591312,ND,ND,717
7883,7895,523.2973999999999,ND,ND,718
10699,10709,1073.932504,ND,ND,719
2955,2972,328.941546,ND,ND,720
8523,8551,1402.154968,ND,ND,721
10827,10856,564.74713,ND,ND,722
11083,11118,2798.895806,ND,ND,723
3659,3692,1066.615038,ND,ND,724
6859,6899,2685.76754,ND,ND,725
3017,3123,4744.042406,ND,ND,726
9804,9817,287.810912,ND,ND,727
1162,1240,6214.673816,ND,ND,728
2313,2425,5069.520678,ND,ND,729
4492,4509,1245.565144,ND,ND,730
3980,3995,511.503516,ND,ND,731
2251,2298,3017.762128,ND,ND,732
4044,4059,375.267576,ND,ND,733
5644,5669,731.74297,ND,ND,734
6156,6181,951.442178,ND,ND,735
4867,5181,15542.265894,ND,ND,736
2825,2946,6505.483602,ND,ND,737
5708,5737,1804.346802,ND,ND,738
1804,1837,1431.41587,ND,ND,739
11209,11338,3379.953206,ND,ND,740
9610,9717,10615.563954,ND,ND,741
1997,2013,281.825388,ND,ND,742
3597,3614,496.5315,ND,ND,743
7565,7584,ND,ND,-,744
6413,6432,330.657044,ND,ND,745
8076,8140,3383.639458,ND,ND,746
5837,5869,1334.457506,ND,ND,747
4237,4274,1170.728146,ND,ND,748
2948,3276,17422.986212,ND,ND,749
1292,1364,1771.820928,ND,ND,750
5451,5557,2945.489092,ND,ND,751
6094,6108,753.7403,ND,ND,752
6990,7002,580.761632,ND,ND,753
2894,2907,359.3325,ND,ND,754
11086,11095,211.037502,ND,ND,755
9998,10019,1402.87195,ND,ND,756
10509,10569,1314.396456,ND,ND,757
3854,3879,458.201874,ND,ND,758
8525,8580,3017.920106,ND,ND,759
974,1005,1461.04303,ND,ND,760
7951,7964,1305.61953,ND,ND,761
4879,4904,726.641052,ND,ND,762
3215,3240,728.976706,ND,ND,763
5452,5575,3729.918482,ND,ND,764
6607,6640,624.712854,ND,ND,765
4299,4465,8475.47633,ND,ND,766
7310,7388,4195.444878,ND,ND,767
4368,4380,179.40092,ND,ND,768
1871,1918,1479.431218,ND,ND,769
10704,10721,1918.34751,ND,ND,770
1168,1193,1374.029812,ND,ND,771
1168,1195,1382.354184,ND,ND,772
1552,1580,908.126916,ND,ND,773
7312,7340,837.893048,ND,ND,774
2128,2158,867.100452,ND,ND,775
5136,5169,2085.077292,ND,ND,776
9873,9884,329.402042,ND,ND,777
4176,4215,1683.381978,ND,ND,778
4817,4830,199.564356,ND,ND,779
5585,5599,306.170632,ND,ND,780
6795,6998,14068.516472,ND,ND,781
11088,11139,4887.904338,ND,ND,782
10000,10053,4692.384732,ND,ND,783
10833,10854,264.88239799999997,ND,ND,784
2128,2177,1535.85787,ND,ND,785
1809,1829,759.574042,ND,ND,786
4562,4568,81.354554,ND,ND,787
1873,1916,1202.1093,ND,ND,788
3538,3549,182.308506,ND,ND,789
8914,8933,1204.779828,ND,ND,790
1169,1222,4210.973216,ND,ND,791
3026,3047,456.62744,ND,ND,792
8721,8779,6972.74126,ND,ND,793
10064,10165,4496.960204,ND,ND,794
6226,6261,1717.680762,ND,ND,795
6099,6108,362.924532,ND,ND,796
978,1018,1862.609814,ND,ND,797
10067,10079,256.338384,ND,ND,798
10003,10015,597.63539,ND,ND,799
5203,5210,122.842368,ND,ND,800
5587,5600,310.333392,ND,ND,801
4755,4766,411.624036,ND,ND,802
6160,6267,7162.20618,ND,ND,803
4755,4773,734.187334,ND,ND,804
2835,2857,1279.386232,ND,ND,805
1555,1577,630.18299,ND,ND,806
10067,10085,517.0163279999999,ND,ND,807
3922,3978,3460.972228,ND,ND,808
9555,9583,708.837928,ND,ND,809
1107,1132,1823.550522,ND,ND,810
2131,2156,570.83199,ND,ND,811
3986,4043,2745.846574,ND,ND,812
10003,10027,1497.460938,ND,ND,813
7440,7563,11936.58753,ND,ND,814
7442,7510,6179.871952,ND,ND,815
595,635,886.897386,ND,ND,816
3156,3172,314.790662,ND,ND,817
1172,1189,737.175598,ND,ND,818
1363,1415,1998.335426,ND,ND,819
10836,10851,121.720706,ND,ND,820
5396,5416,388.693676,ND,ND,821
6228,6247,530.412984,ND,ND,822
9042,9133,4637.336182,ND,ND,823
10579,10635,1808.429506,ND,ND,824
10260,10296,1379.12623,ND,ND,825
3410,3510,4980.482258,ND,ND,826
10387,10464,4999.140478,ND,ND,827
7700,7745,2892.760562,ND,ND,828
8148,8193,4610.45152,ND,ND,829
2837,2852,633.007232,ND,ND,830
1749,1766,587.722878,ND,ND,831
10069,10090,641.812078,ND,ND,832
3669,3686,554.520994,ND,ND,833
981,999,599.203798,ND,ND,834
2258,2375,6450.417092,ND,ND,835
1813,1837,916.779738,ND,ND,836
11215,11431,6520.375432,ND,ND,837
4623,4844,12182.01778,ND,ND,838
7637,7666,3416.570474,ND,ND,839
3604,3668,3464.675088,ND,ND,840
9110,9123,671.245904,ND,ND,841
5391,5629,8852.119568,ND,ND,842
7254,7267,256.345606,ND,ND,843
3605,3650,2557.281192,ND,ND,844
662,680,818.617994,ND,ND,845
3029,3087,2247.593994,ND,ND,846
1165,1480,17039.211982,ND,ND,847
5078,5108,1069.25098,ND,ND,848
10006,10031,1676.13316,ND,ND,849
8722,8875,14121.561888,ND,ND,850
5909,5974,3428.471468,ND,ND,851
10581,10649,2653.920584,ND,ND,852
1942,1974,984.658498,ND,ND,853
7702,7742,1945.80635,ND,ND,854
4247,4261,277.373872,ND,ND,855
3031,3042,149.449136,ND,ND,856
6423,6435,176.787774,ND,ND,857
215,230,269.84916,ND,ND,858
151,166,343.533638,ND,ND,859
7319,7335,441.943466,ND,ND,860
4375,4390,262.57230400000003,ND,ND,861
5654,5702,2502.728376,ND,ND,862
6294,6352,3366.76032,ND,ND,863
1751,1775,951.484866,ND,ND,864
1811,1973,7171.034868,ND,ND,865
6359,6390,758.104034,ND,ND,866
1816,1823,138.159514,ND,ND,867
3928,3937,279.039302,ND,ND,868
2008,2024,519.4634080000001,ND,ND,869
5912,5933,875.267502,ND,ND,870
4632,4655,845.305614,ND,ND,871
10774,10861,4764.495834,ND,ND,872
8400,8680,19867.114254,ND,ND,873
3480,3509,897.506578,ND,ND,874
11032,11069,2691.96859,ND,ND,875
9689,9700,934.540394,ND,ND,876
4377,4384,76.176974,ND,ND,877
7961,7979,1271.795446,ND,ND,878
7513,7528,2299.371006,ND,ND,879
8153,8175,1814.354788,ND,ND,880
8920,8967,2472.999464,ND,ND,881
8151,8237,8682.680102,ND,ND,882
4951,5043,3651.241194,ND,ND,883
8857,8901,2684.460566,ND,ND,884
5274,5287,391.040668,ND,ND,885
3930,3942,350.89277,ND,ND,886
8211,8442,19721.229542,ND,ND,887
2262,2403,7318.63659,ND,ND,888
5594,5611,176.379192,ND,ND,889
5722,5738,748.335866,ND,ND,890
10906,10922,332.33296,ND,ND,891
5466,5487,391.852692,ND,ND,892
6618,6637,396.36083,ND,ND,893
5082,5105,846.719434,ND,ND,894
1050,1079,987.360568,ND,ND,895
5206,5365,5341.01576,ND,ND,896
5146,5182,1627.238624,ND,ND,897
2649,2718,3796.888248,ND,ND,898
10203,10214,540.823466,ND,ND,899
9947,9956,248.867136,ND,ND,900
475,488,82.72684,ND,ND,901
9691,9701,691.169312,ND,ND,902
2075,2088,299.554578,ND,ND,903
10203,10213,509.012718,ND,ND,904
8987,9006,1757.743832,ND,ND,905
4825,4907,3731.724428,ND,ND,906
11163,11182,938.27566,ND,ND,907
8089,8170,5983.43488,ND,ND,908
283,299,416.65795,ND,ND,909
10453,10661,13629.072106,ND,ND,910
7128,7244,8954.360862,ND,ND,911
10267,10297,1278.062504,ND,ND,912
11418,11485,2477.160542,ND,ND,913
6682,6751,4665.495422,ND,ND,914
7002,7079,4648.282882,ND,ND,915
3292,3303,260.501844,ND,ND,916
8219,8270,3812.286022,ND,ND,917
9052,9072,731.204298,ND,ND,918
3353,3469,6097.78694,ND,ND,919
5208,5365,5268.680758,ND,ND,920
9819,9875,3079.540094,ND,ND,921
11100,11125,2458.04926,ND,ND,922
10139,10202,2474.19621,ND,ND,923
11226,11323,2009.369062,ND,ND,924
4317,4326,70.826184,ND,ND,925
11101,11108,629.08839,ND,ND,926
5404,5447,1402.442094,ND,ND,927
2973,2986,445.701734,ND,ND,928
1372,1422,1967.89952,ND,ND,929
10653,10671,1095.896034,ND,ND,930
1945,2095,7638.665034,ND,ND,931
10387,10737,27688.260652,ND,ND,932
7129,7286,11390.179302,ND,ND,933
10653,10678,1829.252652,ND,ND,934
9947,10043,7273.860396,ND,ND,935
6686,6699,102.468538,ND,ND,936
2974,2987,595.46015,ND,ND,937
7708,7789,5779.05935,ND,ND,938
8285,8339,2556.322918,ND,ND,939
1118,1137,1253.546146,ND,ND,940
1054,1075,555.210816,ND,ND,941
2334,2361,791.186194,ND,ND,942
3998,4028,1059.123884,ND,ND,943
5853,5917,3939.508454,ND,ND,944
3295,3304,261.113612,ND,ND,945
3615,3624,337.241672,ND,ND,946
2590,2634,773.047178,ND,ND,947
1567,1579,244.22474,ND,ND,948
3487,3500,280.310976,ND,ND,949
4383,4400,550.297,ND,ND,950
8031,8048,518.749768,ND,ND,951
7391,7406,444.464984,ND,ND,952
2651,2799,9230.900602,ND,ND,953
2654,2710,3099.263094,ND,ND,954
8863,8891,1359.600768,ND,ND,955
3999,4027,939.784194,ND,ND,956
8221,8309,5971.174004,ND,ND,957
2207,2236,420.123294,ND,ND,958
4510,4575,4145.26239,ND,ND,959
1567,1614,1556.883366,ND,ND,960
2393,2632,8632.699856,ND,ND,961
2516,2915,21010.174108,ND,ND,962
1504,1522,777.833138,ND,ND,963
3744,3767,434.198796,ND,ND,964
5728,5752,1481.317738,ND,ND,965
7200,7227,1835.545236,ND,ND,966
4576,4610,920.871768,ND,ND,967
7648,7686,4534.189364,ND,ND,968
11424,11457,1235.127918,ND,ND,969
1889,1903,241.10736,ND,ND,970
4449,4461,479.061704,ND,ND,971
9947,10158,14168.60993,ND,ND,972
2465,2481,222.014114,ND,ND,973
3041,3057,284.427048,ND,ND,974
9693,9841,11523.191622,ND,ND,975
33,49,199.78896,ND,ND,976
3361,3380,421.063552,ND,ND,977
5153,5173,1110.78235,ND,ND,978
2017,2045,1377.768688,ND,ND,979
10081,10106,1021.97731,ND,ND,980
2135,2485,18251.64222,ND,ND,981
11488,11556,1704.681242,ND,ND,982
1696,1761,3716.52139,ND,ND,983
4450,4459,350.92255,ND,ND,984
10914,10925,153.697212,ND,ND,985
1698,1709,170.747196,ND,ND,986
10785,10826,2818.798332,ND,ND,987
5218,5236,213.098112,ND,ND,988
7585,7632,3000.398564,ND,ND,989
8672,8751,5465.567582,ND,ND,990
2720,2804,4443.6005,ND,ND,991
3746,3767,347.347938,ND,ND,992
6178,6203,1141.385808,ND,ND,993
5665,5721,4397.90613,ND,ND,994
1058,1085,1214.09726,ND,ND,995
4385,4445,2722.323236,ND,ND,996
